name,shape_area,FIPS_ID,TotalPop,Female,Male,AgeU5,Age517,Age1824,Age2534,Age3544,Age4554,Age5559,Age6061,Age6264,Age6574,Age75P,BornInState,BornInOtherState,NativeBornOutOfUS,ForeignBorn,White,Black,Asian,Hispanic,TwoOrMore,MedHouseIncome,GINI,PubAssistYes,LaborUnemp,MaleHead,FemaleHead,Nonfamily,GrandHead,SexRatio,Age6064,AgeOld,NoSchool,LessThanHS,HSGrad,SomeColl,Bach,Master,Prof,Doc,AtLeastBachelor,BelowPoverty,BelowPovertyOccupied,BelowPovertyMarried,EthHet,PubAssist,UnempRate,MedHouseIncome.s,BelowPoverty.s,UnempRate.s,AtLeastBachelor.s,White.s,Black.s,n_call,p_call,p_call.s,p_call_employment,p_call_income,p_call_childcare,p_call_housing,p_call_homeless,p_call_substance,p_call_utilities,p_call_health,p_call_mental,p_call_no_childcare,p_call_no_housing,p_called_before,income,poverty100,poverty200,child_poverty100,umemployed,ageu18,ageu20,age65p,afdc_medicaid,multi_assist_medicaid,fertility,fertility_white,fertility_black,fertility_hispanic,fertility_asian,infantmortality,infantmortality_white,infantmortality_black,infantmoratlity_hispanic,infantmortality_asian,lowbirthweight,teenagemoms,moms_no_care,moms_adeq_care,moms_pub_care,child_lead_poison,hiv,hiv_aids,hiv_death,tuberculosis,pertussis,hepb,syphilis,gonorrhea,chlamydia,motor_death,suicide,homicide,chronic_death,cancer_death,lung_cancer_death,breast_cancer_death,cardiovascular_death,substance_abuse,injection_drug,alcohol_other_drug,asthma,angina,pneumonia,PopDen,PopDen.s
Westhampton,70730912.9611,2576380,1727,0.527504342790967,0.472495657209033,0.04921829762594094,0.1436016213086277,0.07122177185871453,0.07643312101910828,0.12159814707585408,0.18181818181818182,0.10248986682107701,0.03705848291835553,0.044585987261146494,0.11522872032426172,0.056745801968731906,0.7834394904458599,0.16155182397220613,0.02026635784597568,0.03474232773595831,0.9386218876664737,0,0.012159814707585408,0.03821656050955414,0.009264620729588882,81635,0.3456,5,60,0,0.04231974921630094,0.22100313479623823,0,1.116421568627451,4.727531568008224e-5,0.25361899247249564,0.0023603461841070024,0.03225806451612903,0.32730133752950435,0.2997639653815893,0.18646734854445318,0.12667191188040913,0.014948859166011016,0.012588512981904013,0.3406766325727773,0.006036217303822937,0,0,0.9999117380585403,0.007836990595611285,0.056657223796033995,0.0514638434623977,-1.0849866985796244,-0.409669961756104,-0.4571128375319582,0.488427673247087,-0.5595812509519733,NA,0,-0.8816075562161318,0,0,0,0,0,0,0,0,0,0,0,NA,25360,0.035,0.108,0.04,0.062,0.254,0.236,0.131,0.046,0.008,55.6,53.5,0,NA,0,0,0,0,0,0,NA,0,NA,0.929,NA,0,0,0,0,0,NA,0,0,0,NA,0,0,0,368.6,96.8,0,0,235.6,702.3,NA,NA,NA,0,NA,6.32383956885949,-0.5066753871036631
Ware,103546138.528,2572880,9901,0.4944955055044945,0.5055044944955055,0.0504999495000505,0.1596808403191597,0.10362589637410363,0.09897990102009897,0.11887688112311888,0.16806383193616806,0.06948793051206949,0.024643975356024642,0.04353095646904353,0.10907989092010908,0.05352994647005353,0.8088071911928089,0.15978184021815978,0.01110998889001111,0.0203009796990203,0.9450560549439451,0.001514998485001515,0.004140995859004141,0.0203009796990203,0.023734976265023734,47513,0.4403,117,415,0.004179985247110892,0.14728300958937793,0.36931399065650355,0.03364928909952607,0.9782217782217782,6.885661228670657e-6,0.23078476921523078,0.008536944362672947,0.0900794818957904,0.395054459817486,0.3004121283485428,0.14836620547541948,0.06196644097733294,0.0030909626140712392,0.0010303208713570797,0.21445392993818074,0.10838206627680312,0.21942446043165467,0.29856115107913667,0.999910643748017,0.028768133759527907,0.07811029550159986,-1.2322781069456108,1.3948836943338199,0.48450711392101986,-1.2391052376598386,0.5415806249982573,-0.5220376100188537,63,6.362993637006363,1.2723071884750305,0,0.100999899000101,0.302999697000303,0.100999899000101,0,0.201999798000202,1.211998788001212,0,0.605999394000606,5.756994243005757,5.958994041005959,0.31746031746031744,18908,0.112,0.296,0.17,0.099,0.247,0.242,0.148,0.094,0.018,64,59.1,NA,116.9,NA,NA,NA,0,0,0,0.088,0.052,0.179,0.839,0.509,0,NA,80.1,0,0,0,0,0,NA,280.3,0,50.7,0,903.2,216.9,49.7,0,221.8,1081.3,250.3,580.7,104.9,NA,381.9,24.765261761174624,-0.4304963178684501
Wareham,96997100.9296,2572985,22360,0.506216457960644,0.493783542039356,0.055500894454382825,0.1445438282647585,0.0842128801431127,0.11113595706618963,0.11198568872987477,0.16985688729874776,0.07866726296958855,0.03103756708407871,0.03667262969588551,0.09159212880143112,0.08479427549194991,0.8271466905187835,0.12683363148479426,0.009928443649373881,0.0360912343470483,0.8557692307692307,0.019633273703041146,0.0032647584973166366,0.016323792486583184,0.04892665474060823,58728,0.4153,350,1e3,0.006136986301369863,0.13994520547945205,0.36635616438356167,0.016968947513053036,1.025178878724753,3.0281841135941063e-6,0.24409660107334524,0.006685828542864284,0.09166458385403649,0.37596850787303177,0.32048237940514873,0.13252936765808548,0.056798300424893776,0.015371157210697326,0.007185703574106473,0.21188452886778306,0.09512279488066414,0.3,0.19272727272727272,0.9999266996433384,0.038356164383561646,0.08316008316008316,-0.8103460404247206,1.0736076006099797,0.694985334626428,-1.2550235476626599,-0.19602193531922088,-0.07304308900265724,63,2.817531305903399,0.07214512210172143,0,0.08944543828264759,0.22361359570661896,0.13416815742397137,0.044722719141323794,0,0.22361359570661896,0,0.31305903398926654,2.3255813953488373,2.415026833631485,0.2698412698412698,21312,0.107,0.286,0.171,0.097,0.245,0.232,0.174,0.103,0.015,56.6,52.9,78.4,61.9,NA,NA,NA,0,0,0,0.051,0.051,0.178,0.902,0.481,0,NA,126.9,0,0,NA,NA,NA,NA,418.3,4.6,18.3,0,844.1,181.5,65.8,9.5,280.1,2481.9,714.5,474.8,230.5,61.4,451.2,59.7050154318694,-0.286164829429868
Washington,100413575.069,2573335,555,0.4774774774774775,0.5225225225225225,0.032432432432432434,0.08108108108108109,0.03423423423423423,0.07567567567567568,0.07567567567567568,0.24324324324324326,0.14054054054054055,0.02702702702702703,0.10270270270270271,0.13873873873873874,0.04864864864864865,0.7315315315315315,0.24864864864864866,0.005405405405405406,0.014414414414414415,0.9675675675675676,0,0.010810810810810811,0.012612612612612612,0.009009009009009009,72321,0.3685,6,16,0,0.11155378486055777,0.2788844621513944,0,0.9137931034482759,2.3374726077428782e-4,0.31711711711711715,0,0.05919661733615222,0.34460887949260044,0.2938689217758985,0.17124735729386892,0.09513742071881606,0.02959830866807611,0.006342494714587738,0.3023255813953489,0.0055248618784530384,1,0,0.9999063537050564,0.02390438247011952,0.0471976401179941,-0.2989485745113492,-1.0973769927865271,-0.8039511624364826,-0.6947105908020927,0.7275492659627047,-0.5595812509519733,NA,0,-0.8816075562161318,0,0,0,0,0,0,0,0,0,0,0,NA,23610,0.069,0.23,0.125,0.092,0.265,0.182,0.128,0.053,0.015,NA,NA,0,NA,0,0,0,0,0,0,NA,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,NA,1.4315229773915257,-0.5268848980868955
Wenham,21019202.3542,2574595,5092,0.5587195600942655,0.4412804399057345,0.02376276512175962,0.1600549882168107,0.32521602513747055,0.04890023566378633,0.04713275726630008,0.1368813825608798,0.06107619795758052,0.02297721916732129,0.024548311076197957,0.05734485467399843,0.09210526315789473,0.5661822466614297,0.3629222309505106,0.013157894736842105,0.05773762765121759,0.9318538884524745,0.015318146111547526,0.019442262372348782,0.0204241948153967,0.010408483896307934,109250,0.4798,18,172,0,0.05466472303206997,0.2879008746355685,0,1.2661326212728081,9.333372003833315e-6,0.1969756480754124,0.0048,0.0212,0.1636,0.14,0.4032,0.1992,0.0384,0.0344,0.6752,0.012282497441146366,1,0,0.9999130618535675,0.013119533527696793,0.06607760276603919,1.090398664414193,-0.9336374710942856,-0.017022837149509685,1.6153727417902344,0.43251692051716506,-0.17997758595396707,3,0.589159465828751,-0.6821732438756987,0,0,0,0,0,0,0.19638648860958366,0,0,0.589159465828751,0.589159465828751,NA,36812,0.033,0.102,0.019,0.082,0.22,0.327,0.133,0.002,0.002,17.9,19.2,0,0,0,0,0,0,0,0,0,0,0,1,NA,0,NA,NA,20.5,0,0,0,0,0,NA,0,0,0,488.2,152.8,33.9,0,167.4,387.7,NA,215.4,152.2,0,NA,62.74367228576991,-0.27361254097611715
West Boylston,35759754.8039,2575155,7834,0.3782231299463875,0.6217768700536125,0.03229512381924943,0.10428899668113352,0.11998978810314016,0.18955833546081186,0.14079652795506764,0.1261169262190452,0.057569568547357675,0.029614500893540976,0.0368904774061782,0.0827163645647179,0.08016339034975747,0.7716364564717897,0.1600714832780189,0.025274444728108247,0.043017615522083226,0.8341843247383202,0.060377840183814147,0.007148327801889201,0.0696961960684197,0.027061526678580545,68673,0.4243,0,177,0,0.09320477502295683,0.3117539026629936,0.0026677611327724196,0.6082939848080475,8.489274738284295e-6,0.22938473321419453,0.011675824175824176,0.11315247252747253,0.285885989010989,0.2774725274725275,0.20501373626373626,0.0985576923076923,0.01407967032967033,0.005837912087912088,0.32348901098901095,0.040693795863909275,0.22950819672131148,0.09836065573770492,0.9999295582370439,0,0.05816628327308577,-0.43619406525305293,-0.24522325117375907,-0.3467714449967105,-0.5635959754638762,-0.37433583661173203,0.9366604777492469,14,1.7870819504723003,-0.2766686889654808,0,0,0.12764871074802145,0,0,0.12764871074802145,0.5105948429920858,0,0.3829461322440643,1.5317845289762573,1.6594332397242788,0.21428571428571427,22899,0.032,0.114,0.032,0.09,0.214,0.191,0.176,0.039,0.265,49.1,48.2,NA,NA,NA,0,0,0,0,0,0.115,0,NA,0.808,0.096,0,NA,246.5,0,0,0,NA,0,NA,103.8,0,0,0,568.9,91.2,21.8,8.5,178.1,1115.7,363.3,168.7,NA,0,240.5,56.73966989872803,-0.298414278540666
West Bridgewater,40587385.0896,2575260,7008,0.4894406392694064,0.5105593607305936,0.04894406392694064,0.1695205479452055,0.08418949771689498,0.1000285388127854,0.1180079908675799,0.16481164383561644,0.0737728310502283,0.03781392694063927,0.03210616438356165,0.09874429223744292,0.07206050228310502,0.8665810502283106,0.1004566210045662,0.0048515981735159815,0.028110730593607306,0.8898401826484018,0.02511415525114155,0.0012842465753424657,0.052939497716894976,0.02939497716894977,81119,0.3713,75,323,0,0.0998719590268886,0.2940674349125053,0.008080366892334571,0.9586361095584125,9.977181981193054e-6,0.24072488584474888,0.004501739308369143,0.07509719664415797,0.3296500920810313,0.2815633312870882,0.1958256599140577,0.09392265193370165,0.01821158174749335,0.005729486392469818,0.3136893799877225,0.024788391777509067,0.21951219512195122,0.17073170731707318,0.9999204749488843,0.03201024327784891,0.08331183905081248,0.03205082996932777,-0.63061592783817,0.7013106124445181,-0.6243080090926404,0.08543976489037325,0.06278031338090113,9,1.2842465753424657,-0.4468817349672082,0,0.14269406392694065,0.14269406392694065,0,0,0,0,0,0.14269406392694065,1.1415525114155252,1.2842465753424657,NA,23701,0.036,0.128,0.019,0,0.227,0.236,0.182,0.028,0.003,67.6,65.2,NA,NA,NA,0,0,0,0,0,0.128,NA,0.128,0.91,0.156,0,NA,NA,0,0,0,0,NA,73.3,132,0,0,0,731.1,167.3,36.2,27.3,293.3,1275.8,381.3,542.6,104.7,NA,316.9,44.71989662713197,-0.34806636777215966
Westford,81208951.429,2576135,23232,0.5038739669421488,0.49612603305785125,0.041107093663911846,0.24733126721763085,0.07287362258953169,0.06241391184573003,0.12190082644628099,0.20355544077134985,0.08316115702479339,0.02268422865013774,0.027160812672176307,0.0747245179063361,0.043087121212121215,0.6525912534435262,0.2119490358126722,0.009684917355371902,0.12577479338842976,0.8130595730027548,0.005079201101928375,0.14863119834710745,0.02199552341597796,0.0109331955922865,121591,0.3737,136,479,0,0.06257933485656259,0.1857070322416857,0.005333333333333333,1.015616866215513,2.1455338034742613e-6,0.16765668044077137,0.008896077638495753,0.026014287639843644,0.11821000134789054,0.17913465426607358,0.3291548726243429,0.2812373635260817,0.02547513141932875,0.04077368917643887,0.6766410567461922,0.024629773967264224,0.5886075949367089,0.6392405063291139,0.9999316333296292,0.017263264788017263,0.03884518692725651,1.554693237123449,-0.6344592846070293,-1.1520864910890283,1.6243005764836302,-0.5488483821104304,-0.4337120145891967,51,2.1952479338842976,-0.13850184799310938,0,0,0.38739669421487605,0,0,0,0.08608815426997245,0,0.7747933884297521,1.721763085399449,2.109159779614325,0.4117647058823529,37979,0.017,0.052,0.024,0.067,0.318,0.317,0.099,0.007,0.004,49.1,47,NA,82.2,52.1,0,0,0,0,0,0.061,NA,0.128,0.877,0.096,0,NA,23.4,0,0,0,NA,0,NA,46.8,4.6,4.6,9.1,715.2,201.4,58.7,5.8,230.6,430.5,98.3,173.1,92.8,NA,212.5,74.09356068416498,-0.22672765731060557
Whitman,17997738.3131,2579530,14715,0.5248386000679579,0.47516139993204215,0.06551138294257561,0.16405028882093103,0.08304451240231056,0.1216445803601767,0.13000339789330614,0.18226299694189602,0.07189942235813795,0.01950390757730207,0.0381923207611281,0.07679238871899423,0.04709480122324159,0.8762487257900102,0.08902480462113489,0.004553177030241251,0.03017329255861366,0.9524974515800204,0.004960924226979272,0.010329595650696568,0.008902480462113489,0.019707781175671082,72490,0.3802,118,592,0,0.1164819189532982,0.32872978375431583,0.0062689148292261136,1.1045480549199085,3.920912561225292e-6,0.181583418280666,0.005536332179930796,0.07197231833910035,0.3296094908551656,0.3288185862580326,0.18902619871478002,0.06554621848739496,0.007217004448838359,0.007810182896688087,0.2695996045477015,0.033297238765565784,0.5853658536585366,0.2764227642276423,0.9999092538039259,0.02144284935489733,0.06815565277457979,-0.29259043637117704,-0.42444403190633484,0.06959155100198143,-0.8974591031335568,0.6030543447977958,-0.4366430700111935,38,2.582398912674142,-0.007448722812021375,0,0.06795786612300374,0.2038735983690112,0,0,0,0.27183146449201495,0,0.06795786612300374,2.1746517159361196,2.378525314305131,0.15789473684210525,23002,0.033,0.169,0.03,0.089,0.267,0.275,0.106,0.047,0.008,56.9,55.8,NA,NA,NA,NA,NA,0,0,0,0.096,0.03,0.079,0.915,0.23,0,NA,NA,0,0,NA,NA,NA,55.5,138.7,13.8,20.7,0,881.7,231.3,65.4,12.6,233.7,2156.1,1164.7,443.7,120.5,NA,333,211.75813502460647,0.3419464411700853
Williamsburg,66468626.0736,2579915,2459,0.5327368849125661,0.4672631150874339,0.03985359902399349,0.11549410329402196,0.07442049613664091,0.11671411142740952,0.08580723871492477,0.17161447742984953,0.08621390809272061,0.041886945912972755,0.08418056120374136,0.101667344448963,0.0821472143147621,0.6726311508743391,0.30866205774705163,0.0016266775111834079,0.01708011386742578,0.9646197641317609,0.004473363155754371,0.0020333468889792597,0.020333468889792598,0.0036600244001626678,65855,0.463,11,89,0,0.10422282120395328,0.38454627133872415,0,1.1401218450826807,5.126779467942827e-5,0.3098820658804392,0.0021119324181626186,0.0337909186906019,0.24076029567053855,0.24181626187961985,0.25079197465681097,0.17159450897571277,0.03748680042238648,0.02375923970432946,0.4836325237592397,0.06715328467153285,0.1956521739130435,0.3695652173913043,0.9999069071115212,0.009883198562443846,0.06146408839779006,-0.5422131970814853,0.39589804064310136,-0.2093169217921821,0.42854733395830935,0.703197326226232,-0.4487254700744625,NA,0,-0.8816075562161318,0,0,0,0,0,0,0,0,0,0,0,NA,25813,0.055,0.169,0.029,0.082,0.213,0.201,0.15,0.027,0.009,64.3,61.8,0,NA,0,0,0,0,0,0,NA,NA,NA,0.923,0.231,0,NA,NA,0,0,0,0,0,0,NA,0,0,0,730,266.4,68.2,33.4,149.8,781,NA,NA,223.5,0,NA,9.581634422105786,-0.49321786863835787
Yarmouth,65568421.8417,2582525,23581,0.5510792587252449,0.4489207412747551,0.04626606165981086,0.10033501547856324,0.056062083881090706,0.10605996352996055,0.09842669946143082,0.1397735464993003,0.0746787668037827,0.034476909376192695,0.04181332428650184,0.13404859844790298,0.1680590305754633,0.6375471778126458,0.271023281455409,0.00597939018701497,0.08545015054493024,0.917391119969467,0.01683558797336839,0.02921843857342776,0.01641151774733896,0.01598744752130953,57569,0.4136,187,797,0,0.08533333333333333,0.4221609195402299,0.0049632038336470995,1.2275647081050443,3.2352416633176937e-6,0.3783978626860608,0.0016487607701308371,0.061323263482608234,0.268216147218381,0.3509201148813956,0.19226678012977344,0.09387299223486863,0.018880970109562814,0.014519731943410276,0.31954047441761513,0.03294080203691916,0.5797101449275363,0.5458937198067633,0.9999156987040911,0.017195402298850575,0.0642275767588041,-0.8539500765457828,-0.43308059996637455,-0.09413304625056422,-0.5880584970706051,0.3130393250158306,-0.1423733949523966,NA,0,-0.8816075562161318,0,0,0,0,0,0,0,0,0,0,0,NA,22731,0.075,0.213,0.114,0.104,0.172,0.174,0.294,0.093,0.035,62.2,62.1,78.3,NA,NA,0,0,0,0,0,0.106,0.058,0.149,0.885,0.534,0,NA,109.5,0,0,0,0,NA,NA,170.3,4.2,12.6,0,678.4,191.7,52.1,49.5,168.5,2084.1,681.2,227.1,117.1,NA,181.1,93.14622472522937,-0.14802362906573807
West Brookfield,54654233.3921,2575400,3752,0.5146588486140725,0.4853411513859275,0.052505330490405115,0.10927505330490406,0.09861407249466951,0.11727078891257996,0.09914712153518124,0.1404584221748401,0.08608742004264393,0.03384861407249467,0.05943496801705757,0.09834754797441364,0.10501066098081023,0.7611940298507462,0.1937633262260128,0.007196162046908316,0.037846481876332626,0.9458955223880597,0.025852878464818763,0.009594882729211088,0.011194029850746268,0.007462686567164179,64375,0.4299,16,164,0,0.05512820512820513,0.33653846153846156,0.00858704137392662,1.0604063701263042,2.4862361964166373e-5,0.2966417910447761,0.011891891891891892,0.09765765765765766,0.37765765765765763,0.19963963963963963,0.21657657657657658,0.08252252252252253,0.0190990990990991,0.006846846846846847,0.325045045045045,0.001932367149758454,0,1,0.9999104395921322,0.010256410256410256,0.0741745816372682,-0.5978939334569572,-1.1844242096867388,0.32046416649559584,-0.553955817388024,0.5485155041565812,0.08108683933312323,11,2.931769722814499,0.11081556947792848,0.26652452025586354,0,0.26652452025586354,0.26652452025586354,0.26652452025586354,0,0,0,0,2.6652452025586353,2.6652452025586353,0.2727272727272727,21501,0.068,0.143,0.099,0,0.229,0.218,0.2,0.038,0.011,57.7,60.2,0,0,0,0,0,0,0,0,NA,NA,0.171,0.8,0.171,0,NA,128.4,0,0,0,0,NA,0,NA,0,0,0,768.3,243.1,89.2,0,161.7,1437.6,564.8,NA,208.4,NA,281.5,17.780206171310656,-0.45935065609914255
Winchester,16490721.5209,2580510,22075,0.5171460928652322,0.48285390713476783,0.060430351075877686,0.22505096262740656,0.04915062287655719,0.05712344280860702,0.14754246885617214,0.17300113250283125,0.0703510758776897,0.01988674971687429,0.026183465458663648,0.09191392978482446,0.07936579841449604,0.5843714609286523,0.25223103057757645,0.011913929784824463,0.15148357870894677,0.8330690826727066,0.008063420158550397,0.12063420158550396,0.01870894677236693,0.016579841449603623,143017,0.4622,63,517,0,0.05180595834431848,0.2095966253625099,7.098743522396536e-4,1.0710197954779999,2.086985964916781e-6,0.21734994337485844,0.003676470588235294,0.02662037037037037,0.11077069716775599,0.14154411764705882,0.29391339869281047,0.26681644880174293,0.08884803921568628,0.07148692810457516,0.7210648148148149,0.021681120747164776,0.6076923076923076,0.9230769230769231,0.9999291028249468,0.008304771948325863,0.046812749003984064,2.3607847625159226,-0.7059060300575847,-0.8199936581453985,1.8995208060436717,-0.3835489025996166,-0.35975916919907214,22,0.9966024915062288,-0.5442511288001305,0,0,0,0,0,0,0.045300113250283124,0,0.45300113250283125,0.8607021517553793,0.8607021517553793,0.391304347826087,50414,0.026,0.068,0.033,0.057,0.257,0.302,0.162,0.009,0.003,64.1,61.9,NA,72.2,69.6,NA,NA,0,0,0,0.042,0,0.127,0.915,0.037,0,NA,47.3,0,0,NA,NA,0,NA,80.4,0,0,18.7,483.1,112.3,24.1,0,194.4,279.1,52,137.2,71.6,NA,242.4,346.70397772135976,0.8993898198095053
Beverly,40060761.5524,2505595,40670,0.531251536759282,0.46874846324071795,0.04384066879763954,0.13877551020408163,0.13319400049176297,0.1212441603147283,0.12562085074993853,0.14270961396606835,0.07698549299237767,0.02488320629456602,0.03607081386771576,0.08920580280304893,0.06746987951807229,0.722817801819523,0.20776985492992378,0.011310548315711827,0.058101794934841404,0.918809933611999,0.012539955741332678,0.018785345463486598,0.03452176051143349,0.013031718711581017,72837,0.4836,414,1561,0,0.10488425494941972,0.42121268540929685,0.012868082418883714,1.133340327318506,1.4987465001790455e-6,0.217629702483403,0.007798461870193344,0.058901746567958026,0.2321569754905484,0.2507367210522533,0.2826493207791274,0.1319629123841012,0.022461007690649033,0.02113131603536261,0.4582045568892402,0.050075058974908854,0.16916488222698073,0.3297644539614561,0.9999154086414253,0.025693539378141873,0.06696409420445283,-0.27953556101827925,-0.01791245283116268,0.019926665135883863,0.2710124656025992,0.3247602097602269,-0.24882477143685716,91,2.2375215146299485,-0.12419196587262553,0,0.04917629702483403,0.22129333661175313,0.024588148512417016,0,0,0.1721170395869191,0,0.22129333661175313,1.9424637324809442,2.13916892058028,0.3626373626373627,28626,0.057,0.166,0.076,0.076,0.217,0.234,0.146,0.045,0.018,47.1,45.6,54.1,49.9,64.7,0,0,0,0,0,0.053,NA,0.141,0.904,0.272,0.017,NA,90.4,2.5,NA,NA,NA,NA,12.6,195.8,2.5,10.1,0,690.8,203,58.9,16.7,160.5,1242.7,426.8,461.9,179,NA,340.5,262.9376283442783,0.5533621402611838
Billerica,68154091.1715,2505805,41956,0.5027648012203261,0.4972351987796739,0.055605872819143864,0.14777385832777196,0.09073791591190772,0.13113738201925826,0.1341881971589284,0.1733959386023453,0.06337591762799123,0.02667079797883497,0.03663361616932024,0.08382591286109257,0.05665459052340547,0.8024358852130804,0.10363237677566975,0.007364858423109925,0.08656687958813995,0.8903136619315474,0.01992563638097054,0.0461674134807894,0.03150920011440557,0.010725521975402804,96316,0.3747,214,1521,0.002038664323374341,0.0974340949033392,0.24302284710017574,0.01162574750213572,1.0111206979196625,1.5088286335245307e-6,0.20378491753265324,0.00547001620745543,0.07040113452188007,0.34234873041599134,0.2684697460831983,0.21130470016207456,0.0879592112371691,0.007732306861156132,0.011784170718530523,0.31878038897893035,0.030739227340267457,0.4350453172205438,0.4984894259818731,0.9999203820292634,0.015043936731107205,0.06239744010502133,0.6037941750355755,-0.48642541035976256,-0.1704142550037341,-0.592767483838382,0.08935119902114787,-0.0657979600397623,49,1.1678901706549718,-0.4862691349856619,0,0,0.11917246639336447,0.023834493278672896,0,0.023834493278672896,0,0,0.09533797311469158,0.9772142244255887,1.0725521975402803,0.22448979591836732,24953,0.038,0.111,0.049,0.083,0.257,0.253,0.122,0.024,0.006,60.6,55.1,116.1,57.5,106.5,0,0,0,0,0,0.063,0.015,0.158,0.877,0.141,0,NA,77.9,0,0,NA,15.1,NA,17.6,118.1,2.5,14.9,0,730.3,169.9,52.2,8.3,207.3,1286,572.7,233.6,134.4,0,393,159.44096555413057,0.1258311527872527
Boxford,63297272.0279,2507420,8138,0.5143769968051118,0.48562300319488816,0.03366920619316786,0.20901941508970262,0.04521995576308675,0.05394445809781273,0.15593511919390513,0.16588842467436718,0.11206684689112804,0.027033669206193166,0.038584418776112066,0.09400344064880806,0.0646350454657164,0.6846891128041288,0.24600638977635783,0.00860162202015237,0.06070287539936102,0.945195379700172,0,0.031580240845416566,0.0138854755468174,0.009338903907594004,140268,0.4055,26,314,0,0.044600073719130114,0.14080353851824548,0.013369467028003613,1.0592105263157896,8.063171292984177e-6,0.2242565740968297,0,0.021570319240724764,0.14874892148403795,0.21380500431406385,0.3656600517687662,0.17670405522001725,0.05591026747195858,0.017601380500431408,0.6158757549611734,0.026598026598026597,1,0,0.999910541557615,0.009583486914854404,0.07057765790065183,2.257361556910401,-0.5867679373390984,0.1705421976333554,1.247838947984657,0.5427315932162274,-0.5595812509519733,8,0.9830425165888425,-0.54884126853284,0,0,0,0,0,0.1228803145736053,0,0,0.2457606291472106,0.9830425165888425,0.9830425165888425,NA,48846,0.014,0.031,0.008,0.061,0.322,0.301,0.132,0.002,0.008,36,32.7,0,NA,NA,0,0,0,0,0,0.262,0,0,1,NA,0,NA,NA,0,0,0,0,0,0,NA,0,0,0,540.5,161.3,35.4,22.5,170.6,379.8,147,122.5,NA,0,136.4,33.29894408031688,-0.39524480800972817
Boylston,51174791.8974,2507525,4432,0.4824007220216607,0.5175992779783394,0.03790613718411552,0.17712093862815884,0.06520758122743682,0.08167870036101083,0.14462996389891697,0.17621841155234658,0.09679602888086643,0.034747292418772564,0.03316787003610108,0.07220216606498195,0.08032490974729242,0.7175090252707581,0.20148916967509026,0.013763537906137184,0.06723826714801444,0.9230595667870036,0.011507220216606499,0.026398916967509026,0.018727436823104692,0.01263537906137184,102905,0.4168,11,110,0,0.08281829419035847,0.22991347342398022,0.003286230693394676,0.9319965126416739,1.532381824342817e-5,0.220442238267148,0.0034482758620689655,0.05235109717868339,0.174294670846395,0.23824451410658307,0.32539184952978056,0.14733542319749215,0.04921630094043887,0.013166144200626959,0.5351097178683386,0.008025682182985553,1,1,0.9999146781000339,0.006798516687268232,0.042884990253411304,0.8516863182639434,-1.0367813722172528,-0.9837050315913367,0.7474659891051335,0.359866624836206,-0.2744173064149748,18,4.061371841155235,0.4931932358923777,0,0,0.45126353790613716,0,0,0,0.22563176895306858,0,0,3.384476534296029,3.835740072202166,0.6111111111111112,32274,0.028,0.092,0.005,0.082,0.243,0.252,0.137,0.011,0.008,41.2,43.7,0,0,NA,0,0,0,0,0,NA,NA,NA,0.774,NA,0,NA,NA,0,0,0,0,NA,0,188.1,0,0,0,441.1,148.2,79.6,38.8,193.1,917.1,282.2,305.7,NA,0,NA,22.430628178068375,-0.4401403795634542
Adams,59341965.7474,2500555,8319,0.5090756100492848,0.49092438995071525,0.04471691309051569,0.1530231999038346,0.08486596946748408,0.10614256521216492,0.11491765837240053,0.1780262050727251,0.07008053852626518,0.032936651039788434,0.03990864286572905,0.09340064911648034,0.0819810073326121,0.8159634571462916,0.15206154585887727,0.006491164803461955,0.025483832191369155,0.9689866570501262,0.0032455824017309774,9.616540449573266e-4,0.009255920182714268,0.012741916095684577,45893,0.4195,97,348,0,0.1326852338413032,0.382816605359958,0.007905138339920948,1.036973555337904,8.756496442543272e-6,0.24822695035460993,0.012399463806970509,0.10556300268096515,0.4140415549597855,0.25686997319034854,0.15784182305630026,0.050435656836461125,0.004691689008042895,0.010556300268096515,0.2235254691689008,0.07237122179650915,0.2,0.22941176470588234,0.9999060967727816,0.025486074619022595,0.07643312101910828,-1.293225940005249,0.5223302107619774,0.4146014614933758,-1.182903979187176,0.7392724294342451,-0.47915148054905576,36,4.32744320230797,0.5832601227416551,0,0,0.12020675561966583,0,0,0,0.9616540449573266,0,0.36062026685899745,3.966822935448972,4.087029691068638,0.25,18572,0.103,0.306,0.132,0.104,0.224,0.222,0.188,0.079,0.013,57.8,56.2,0,NA,NA,0,0,0,0,0,NA,0.057,0.138,0.759,0.575,0.077,NA,59.1,11.8,0,0,0,0,0,343,23.6,11.8,0,775.6,209.4,56.5,0,268.7,1821.3,579.5,875.2,NA,NA,222.7,36.30838782130464,-0.38281319505095535
